5.84000E-10	8.91113E-01
5.87200E-10	9.07670E-01
5.90400E-10	9.24520E-01
5.93600E-10	9.39637E-01
5.96800E-10	9.52650E-01
6.00000E-10	9.65873E-01
6.03200E-10	9.80263E-01
6.06400E-10	9.91980E-01
6.09600E-10	1.00688E+00
6.12800E-10	1.01822E+00
6.16000E-10	1.03408E+00
6.19200E-10	1.04671E+00
6.22400E-10	1.05655E+00
6.25600E-10	1.06945E+00
6.28800E-10	1.08181E+00
6.32000E-10	1.08928E+00
6.35200E-10	1.09516E+00
6.38400E-10	1.10357E+00
6.41600E-10	1.10795E+00
6.44800E-10	1.10999E+00
6.48000E-10	1.11094E+00
6.51200E-10	1.11024E+00
6.54400E-10	1.10819E+00
6.57600E-10	1.10342E+00
6.60800E-10	1.09764E+00
6.64000E-10	1.09266E+00
6.67200E-10	1.08954E+00
6.70400E-10	1.08205E+00
6.73600E-10	1.07690E+00
6.76800E-10	1.06850E+00
6.80000E-10	1.06762E+00
6.83200E-10	1.05797E+00
6.86400E-10	1.05602E+00
6.89600E-10	1.05014E+00
6.92800E-10	1.04722E+00
6.96000E-10	1.04446E+00
6.99200E-10	1.03888E+00
7.02400E-10	1.03937E+00
7.05600E-10	1.03675E+00
7.08800E-10	1.03516E+00
7.12000E-10	1.03374E+00
7.15200E-10	1.03203E+00
7.18400E-10	1.02974E+00
7.21600E-10	1.03104E+00
7.24800E-10	1.02981E+00
7.28000E-10	1.02825E+00
7.31200E-10	1.02858E+00
7.34400E-10	1.02325E+00
7.37600E-10	1.02299E+00
7.40800E-10	1.01977E+00
7.44000E-10	1.01585E+00
7.47200E-10	1.01368E+00
7.50400E-10	1.01074E+00
7.53600E-10	1.00658E+00
7.56800E-10	1.00412E+00
7.60000E-10	1.00095E+00
7.63200E-10	9.98567E-01
7.66400E-10	9.97080E-01
7.69600E-10	9.92547E-01
7.72800E-10	9.91343E-01
7.76000E-10	9.88713E-01
7.79200E-10	9.85603E-01
7.82400E-10	9.86860E-01
7.85600E-10	9.80087E-01
7.88800E-10	9.79473E-01
7.92000E-10	9.77167E-01
7.95200E-10	9.76707E-01
7.98400E-10	9.74953E-01
8.01600E-10	9.73443E-01
8.04800E-10	9.75980E-01
8.08000E-10	9.73887E-01
8.11200E-10	9.76767E-01
8.14400E-10	9.77013E-01
8.17600E-10	9.76760E-01
8.20800E-10	9.80553E-01
8.24000E-10	9.82473E-01
8.27200E-10	9.83090E-01
8.30400E-10	9.88013E-01
8.33600E-10	9.89727E-01
8.36800E-10	9.91637E-01
8.40000E-10	9.95740E-01
8.43200E-10	9.98063E-01
8.46400E-10	9.98610E-01
8.49600E-10	1.00293E+00
8.52800E-10	1.00363E+00
8.56000E-10	1.00684E+00
8.59200E-10	1.00975E+00
8.62400E-10	1.01208E+00
8.65600E-10	1.01447E+00
8.68800E-10	1.01416E+00
8.72000E-10	1.01635E+00
8.75200E-10	1.01625E+00
8.78400E-10	1.01865E+00
8.81600E-10	1.01760E+00
8.84800E-10	1.01988E+00
8.88000E-10	1.02039E+00
8.91200E-10	1.01987E+00
8.94400E-10	1.02026E+00
8.97600E-10	1.01989E+00
9.00800E-10	1.02094E+00
9.04000E-10	1.02077E+00
9.07200E-10	1.02022E+00
9.10400E-10	1.02285E+00
9.13600E-10	1.02235E+00
9.16800E-10	1.02279E+00
9.20000E-10	1.02092E+00
9.23200E-10	1.02179E+00
9.26400E-10	1.02154E+00
9.29600E-10	1.02366E+00
9.32800E-10	1.02407E+00
9.36000E-10	1.02429E+00
9.39200E-10	1.02471E+00
9.42400E-10	1.02516E+00
9.45600E-10	1.02495E+00
9.48800E-10	1.02593E+00
9.52000E-10	1.02645E+00
9.55200E-10	1.02670E+00
9.58400E-10	1.02737E+00
9.61600E-10	1.02663E+00
9.64800E-10	1.02794E+00
9.68000E-10	1.02598E+00
9.71200E-10	1.02573E+00
9.74400E-10	1.02681E+00
9.77600E-10	1.02610E+00
9.80800E-10	1.02473E+00
9.84000E-10	1.02600E+00
9.87200E-10	1.02331E+00
9.90400E-10	1.02388E+00
9.93600E-10	1.02244E+00
9.96800E-10	1.02179E+00
1.00000E-09	1.02025E+00
1.00320E-09	1.02012E+00
1.00640E-09	1.01854E+00
1.00960E-09	1.01840E+00
1.01280E-09	1.01667E+00
1.01600E-09	1.01447E+00
1.01920E-09	1.01639E+00
1.02240E-09	1.01526E+00
1.02560E-09	1.01317E+00
1.02880E-09	1.01251E+00
1.03200E-09	1.00893E+00
1.03520E-09	1.01002E+00
1.03840E-09	1.00843E+00
1.04160E-09	1.00903E+00
1.04480E-09	1.00836E+00
1.04800E-09	1.00631E+00
1.05120E-09	1.00618E+00
1.05440E-09	1.00565E+00
1.05760E-09	1.00508E+00
1.06080E-09	1.00535E+00
1.06400E-09	1.00361E+00
1.06720E-09	1.00342E+00
1.07040E-09	1.00408E+00
1.07360E-09	1.00445E+00
1.07680E-09	1.00324E+00
1.08000E-09	1.00468E+00
1.08320E-09	1.00333E+00
1.08640E-09	1.00415E+00
1.08960E-09	1.00363E+00
1.09280E-09	1.00381E+00
1.09600E-09	1.00302E+00
1.09920E-09	1.00438E+00
1.10240E-09	1.00495E+00
1.10560E-09	1.00426E+00
1.10880E-09	1.00417E+00
1.11200E-09	1.00546E+00
1.11520E-09	1.00557E+00
1.11840E-09	1.00612E+00
1.12160E-09	1.00594E+00
1.12480E-09	1.00640E+00
1.12800E-09	1.00625E+00
1.13120E-09	1.00511E+00
1.13440E-09	1.00619E+00
1.13760E-09	1.00636E+00
1.14080E-09	1.00649E+00
1.14400E-09	1.00626E+00
1.14720E-09	1.00642E+00
1.15040E-09	1.00645E+00
1.15360E-09	1.00674E+00
1.15680E-09	1.00550E+00
1.16000E-09	1.00594E+00
1.16320E-09	1.00609E+00
1.16640E-09	1.00715E+00
1.16960E-09	1.00869E+00
1.17280E-09	1.00762E+00
1.17600E-09	1.00626E+00
1.17920E-09	1.00701E+00
1.18240E-09	1.00810E+00
1.18560E-09	1.00728E+00
1.18880E-09	1.00654E+00
1.19200E-09	1.00865E+00
1.19520E-09	1.00754E+00
1.19840E-09	1.00822E+00
1.20160E-09	1.00844E+00
1.20480E-09	1.00882E+00
1.20800E-09	1.00799E+00
1.21120E-09	1.00917E+00
1.21440E-09	1.00893E+00
1.21760E-09	1.00932E+00
1.22080E-09	1.00927E+00
1.22400E-09	1.00778E+00
1.22720E-09	1.00886E+00
1.23040E-09	1.00885E+00
1.23360E-09	1.00843E+00
1.23680E-09	1.00919E+00
1.24000E-09	1.00718E+00
1.24320E-09	1.00842E+00
1.24640E-09	1.00860E+00
1.24960E-09	1.00893E+00
1.25280E-09	1.00862E+00
1.25600E-09	1.00800E+00
1.25920E-09	1.00747E+00
1.26240E-09	1.00862E+00
1.26560E-09	1.00828E+00
1.26880E-09	1.00953E+00
1.27200E-09	1.00864E+00
1.27520E-09	1.00830E+00
1.27840E-09	1.00856E+00
1.28160E-09	1.00880E+00
1.28480E-09	1.00883E+00
1.28800E-09	1.00940E+00
1.29120E-09	1.00960E+00
1.29440E-09	1.00897E+00
1.29760E-09	1.00962E+00
1.30080E-09	1.01056E+00
1.30400E-09	1.00840E+00
1.30720E-09	1.00921E+00
1.31040E-09	1.00987E+00
1.31360E-09	1.00868E+00
1.31680E-09	1.01023E+00
1.32000E-09	1.01004E+00
1.32320E-09	1.01022E+00
1.32640E-09	1.00918E+00
1.32960E-09	1.00976E+00
1.33280E-09	1.00963E+00
1.33600E-09	1.00916E+00
1.33920E-09	1.00922E+00
1.34240E-09	1.00889E+00
1.34560E-09	1.00942E+00
1.34880E-09	1.00890E+00
1.35200E-09	1.00937E+00
1.35520E-09	1.00920E+00
1.35840E-09	1.00909E+00
1.36160E-09	1.00964E+00
1.36480E-09	1.00836E+00
1.36800E-09	1.00897E+00
1.37120E-09	1.00832E+00
1.37440E-09	1.00882E+00
1.37760E-09	1.00764E+00
1.38080E-09	1.00880E+00
1.38400E-09	1.00796E+00
1.38720E-09	1.00763E+00
1.39040E-09	1.00854E+00
1.39360E-09	1.00737E+00
1.39680E-09	1.00796E+00
1.40000E-09	1.00669E+00
1.40320E-09	1.00660E+00
1.40640E-09	1.00773E+00
1.40960E-09	1.00713E+00
1.41280E-09	1.00737E+00
1.41600E-09	1.00731E+00
1.41920E-09	1.00639E+00
1.42240E-09	1.00628E+00
1.42560E-09	1.00777E+00
1.42880E-09	1.00711E+00
1.43200E-09	1.00720E+00
1.43520E-09	1.00769E+00
1.43840E-09	1.00758E+00
1.44160E-09	1.00747E+00
1.44480E-09	1.00658E+00
1.44800E-09	1.00717E+00
1.45120E-09	1.00735E+00
1.45440E-09	1.00712E+00
1.45760E-09	1.00691E+00
1.46080E-09	1.00710E+00
1.46400E-09	1.00741E+00
1.46720E-09	1.00693E+00
1.47040E-09	1.00705E+00
1.47360E-09	1.00630E+00
1.47680E-09	1.00743E+00
1.48000E-09	1.00800E+00
1.48320E-09	1.00762E+00
1.48640E-09	1.00659E+00
1.48960E-09	1.00728E+00
1.49280E-09	1.00717E+00
1.49600E-09	1.00699E+00
1.49920E-09	1.00714E+00
1.50240E-09	1.00762E+00
1.50560E-09	1.00799E+00
1.50880E-09	1.00693E+00
1.51200E-09	1.00777E+00
1.51520E-09	1.00674E+00
1.51840E-09	1.00740E+00
1.52160E-09	1.00723E+00
1.52480E-09	1.00787E+00
1.52800E-09	1.00806E+00
1.53120E-09	1.00792E+00
1.53440E-09	1.00745E+00
1.53760E-09	1.00793E+00
1.54080E-09	1.00798E+00
1.54400E-09	1.00811E+00
1.54720E-09	1.00879E+00
1.55040E-09	1.00833E+00
1.55360E-09	1.00829E+00
1.55680E-09	1.00822E+00
1.56000E-09	1.00804E+00
1.56320E-09	1.00878E+00
1.56640E-09	1.00878E+00
1.56960E-09	1.00912E+00
1.57280E-09	1.00761E+00
1.57600E-09	1.00848E+00
1.57920E-09	1.00773E+00
1.58240E-09	1.00892E+00
1.58560E-09	1.00827E+00
1.58880E-09	1.00788E+00
1.59200E-09	1.00795E+00
1.59520E-09	1.00761E+00
1.59840E-09	1.00687E+00
